,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,TechSupport,MonthlyCharges_per_Tenure,TotalCharges_per_Tenure,TotalServices
2156,0.4509803921568628,0.2571428571428571,0,1,0.2571,0.10099071385584779,0,0.03382792978246303,0.04839382999922622,4
1062,0.5098039215686275,0.19999999999999998,0,2,0.4981999999999999,0.12451777027043229,0,0.0690183381269034,0.07910137685361295,2
2616,0.6470588235294118,0.07142857142857142,0,0,0.059,0.016920299324099143,0,0.057779250654933105,0.02066570055416137,3
1167,0.13725490196078433,0.3714285714285714,0,2,0.39729999999999993,0.19114159871293515,1,0.031249319667828575,0.06796525051895909,3
1492,0.5490196078431373,0.7571428571428571,0,1,0.4118,0.3937644009561876,0,0.013963549808891262,0.07136939456669839,3
2938,0.607843137254902,0.7000000000000001,1,1,0.2056,0.24173705802101794,1,0.008594703020866935,0.044403919092376475,6
2995,0.5098039215686275,0.5714285714285715,0,2,0.2753,0.23110702442977613,0,0.01429040245830723,0.05298557104286336,4
3078,0.019607843137254943,0.8714285714285714,0,1,0.36689999999999995,0.42130034790072723,0,0.010364969820800842,0.06606258630079641,3
884,0.9607843137254902,0.5571428571428572,0,2,0.5506,0.3583569303215504,0,0.026127469336599363,0.08911701686478093,4
143,0.03921568627450983,0.45714285714285713,1,3,0.39420000000000005,0.2352130202626399,1,0.024720620926811276,0.06887532894849599,3
3674,0.4509803921568628,0.5428571428571429,2,1,0.3534,0.26087759217211376,0,0.018554623718858933,0.06437877278237537,2
850,0.0,0.6,2,2,0.11530000000000001,0.16091547522855715,1,0.00726204427090492,0.03237967717761988,3
2782,0.5882352941176471,0.7428571428571429,2,3,0.6481000000000001,0.535799488338972,0,0.02172198153581847,0.10219744422801913,5
717,0.8627450980392156,0.7714285714285715,1,3,0.5485,0.49133245259223207,0,0.01776060048234039,0.08937416352775633,1
3551,0.2549019607843137,0.9714285714285714,0,0,0.24189999999999995,0.3651662898341538,0,0.00581759599033384,0.049628250479792364,6
2502,0.3921568627450981,0.8714285714285714,0,1,0.9853000000000001,0.8773991603388377,0,0.026985904726887458,0.14682734151461435,3
264,0.3529411764705882,0.17142857142857143,0,0,0.6576,0.1324276565493331,1,0.09885317161787224,0.09796457226594779,3
75,0.4901960784313726,0.9,0,1,0.10350000000000004,0.23096436355266348,1,0.0030344908175392394,0.031091367882008378,6
2492,0.37254901960784315,0.5285714285714286,0,2,0.9929000000000001,0.5414184087677697,0,0.046920606483839285,0.14650380168283658,5
395,0.03921568627450983,0.21428571428571427,0,3,0.2547,0.08597415800111732,0,0.040418240827841706,0.0486361354660635,5
3320,0.019607843137254943,0.028571428571428574,0,2,0.9895,0.042373876995154325,0,0.4986647347248797,0.1137693003581367,3
2224,0.6862745098039217,0.07142857142857142,0,1,0.7231000000000001,0.6314254339168444,0,0.2184223066707628,1.0000000000000002,3
3495,0.43137254901960786,0.6,0,3,0.36289999999999994,0.2881354103478288,0,0.01679054301447571,0.06463534087250782,3
396,0.33333333333333337,0.19999999999999998,0,0,0.41709999999999997,0.10777489791954888,1,0.060435569822037204,0.06742754395031751,4
1365,0.5490196078431373,0.15714285714285714,0,2,0.1356,0.045217503890206276,0,0.038840663739974586,0.03133991858465424,1
3111,0.3921568627450981,0.49999999999999994,0,2,0.011999999999999983,0.0886307672757527,1,0.0048302031461240095,0.018379675501762005,2
1903,0.5098039215686275,0.15714285714285714,0,2,0.06509999999999999,0.03917899264637126,1,0.029657923867178325,0.026158006791495103,5
595,0.9607843137254902,0.9857142857142858,0,0,0.19189999999999996,0.327020689423674,1,0.004474596860920533,0.04281140811070317,5
2109,0.09803921568627455,0.5714285714285715,0,1,0.6259000000000001,0.4032531475305282,0,0.028425185231772544,0.09871033214973407,6
1296,0.6862745098039217,0.9571428571428572,0,0,0.5473000000000001,0.25404065954880806,0,0.013467080021156427,0.03250861560613523,4
1821,0.5490196078431373,0.17142857142857143,1,1,0.29700000000000004,0.07439465033699137,1,0.055239343881606486,0.05172109089832224,7
872,0.43137254901960786,0.6714285714285715,0,2,0.7885,0.5662677756651714,0,0.029287371272514025,0.12046251123655079,2
3233,0.8039215686274509,0.12857142857142856,0,1,0.8858000000000001,0.12864534505949798,1,0.16226947597215208,0.12325177246791262,5
3635,0.6470588235294118,0.42857142857142855,2,2,0.8399000000000001,0.384457876678663,1,0.0501542388625088,0.1257611837712205,4
2326,0.3137254901960784,0.32857142857142857,0,1,0.4631,0.18979770927391612,0,0.04004054175001996,0.07657980888549658,4
1548,0.6470588235294118,0.014285714285714285,2,3,0.6778,0.020064832775077746,1,0.49057936482979,0.07167351129036523,5
36,0.9019607843137255,0.14285714285714285,0,3,0.6584999999999999,0.11112682911624586,0,0.1162676594073712,0.09595958631024314,1
2710,0.03921568627450983,1.0,2,3,0.3644,0.4788022720243219,0,0.008401581569038832,0.06561174441261221,3
3145,0.21568627450980393,0.11428571428571427,1,1,0.4009000000000001,0.06406792096347642,1,0.09687688225234095,0.06441722304111457,5
2143,0.5294117647058824,0.24285714285714283,0,3,0.9369000000000001,0.24383860858890413,1,0.09644821728463214,0.13527839269421454,4
3390,0.7058823529411765,0.11428571428571427,2,2,0.09059999999999996,0.02970942736643226,0,0.04433467746812417,0.026087330329277507,4
977,0.9019607843137255,0.07142857142857142,1,0,0.6025,0.05701280111635133,1,0.18924966315998268,0.0845609553623543,4
1571,0.3137254901960784,0.5142857142857143,1,2,0.8858000000000001,0.4797709273916077,0,0.04351121295635091,0.13249308058746867,4
1122,0.1568627450980392,0.34285714285714286,2,1,0.9259999999999999,0.33504206697628475,1,0.06845988426584505,0.1356154771311529,4
2786,0.3529411764705882,0.11428571428571427,0,0,0.22100000000000003,0.0426196373296761,1,0.06641493368424363,0.0404897942027518,6
2239,0.7843137254901961,0.14285714285714285,0,2,0.3816,0.07367535179692765,1,0.07719542687769664,0.06114259839683916,5
2967,0.607843137254902,0.9285714285714286,0,2,0.26130000000000003,0.3652334243645597,0,0.006786515365966629,0.05225652153387725,4
2504,0.5294117647058824,0.6857142857142857,1,0,0.8009999999999999,0.5864021406324553,1,0.02902750598087571,0.12236918553276778,5
1892,0.6470588235294118,0.3714285714285714,0,2,0.986,0.3822028757555632,0,0.06685034627395676,0.1440886428921473,2
675,0.1568627450980392,0.8571428571428572,0,3,0.6033,0.5862450937845414,0,0.017067003052804078,0.09694944229328777,3
2808,0.6862745098039217,0.04285714285714286,0,0,0.6956,0.04142799941497052,1,0.2984269510717197,0.08714099160590252,2
3068,0.8039215686274509,0.8857142857142858,0,1,0.17930000000000001,0.28544763146979063,1,0.005163494403738744,0.04121199036689666,4
728,0.23529411764705888,0.9428571428571428,0,1,0.41420000000000007,0.49204455814689524,1,0.010422439855790215,0.07216258022505302,5
412,0.019607843137254943,0.5857142857142857,0,2,0.21610000000000001,0.2066328916041077,1,0.011513568980802077,0.0451986873660392,4
1516,0.5882352941176471,0.19999999999999998,0,0,0.5105999999999999,0.1258137064734471,0,0.07033062329312217,0.08000495793398403,1
1649,0.7450980392156864,0.7714285714285715,0,0,0.03539999999999999,0.15125889232820156,0,0.002246003275270258,0.021627434665606945,2
825,0.9215686274509803,0.8857142857142858,0,1,0.0852,0.21289678305716267,0,0.0026738566186342077,0.02856561668005659,5
616,0.4509803921568628,0.0857142857142857,0,2,0.5573000000000001,0.06168464513406526,0,0.15541750019956413,0.07940312779719663,3
114,0.6666666666666666,0.42857142857142855,2,0,0.3737,0.21264023324453996,0,0.025485394326573957,0.0658619497194803,4
417,0.1568627450980392,0.5142857142857143,2,2,0.9439000000000002,0.5061320200540433,1,0.04610013547442594,0.14023205303063707,5
3069,0.6470588235294118,0.8714285714285714,0,2,0.2218,0.31392945599451416,0,0.006465070637629486,0.04704963655085312,3
1625,0.3137254901960784,0.34285714285714286,1,0,0.32170000000000004,0.1527718169241356,0,0.02910435444222252,0.05740842243272969,4
3017,0.4117647058823529,0.11428571428571427,0,3,0.22039999999999998,0.04376691850107775,1,0.06631333741331055,0.041769686293652984,5
2652,0.5686274509803921,0.9,0,0,0.036599999999999994,0.18090118516422787,0,0.0012917240161489695,0.022499085313720683,4
3669,0.8627450980392156,0.9714285714285714,2,0,0.9644000000000001,0.9600129953269573,0,0.023294573549652763,0.14442872468372872,4
89,0.2941176470588236,0.8428571428571429,0,1,0.8500000000000001,0.7528010683980982,0,0.024274688082198285,0.1291436486475884,3
2896,0.07843137254901966,0.8285714285714286,0,3,0.1264,0.2293135734032172,0,0.00433961214414092,0.03411039475280544,6
3263,0.5098039215686275,0.8,0,3,0.8747,0.7307821412558474,0,0.02650336414614215,0.1320445296325249,4
2082,0.8039215686274509,0.8714285714285714,2,3,0.7649999999999999,0.7159981585957376,0,0.021064831053195867,0.11824688473297053,3
753,0.2549019607843137,0.7142857142857143,1,0,0.6799999999999999,0.5356544298000591,1,0.023783575381176744,0.10643623161451186,5
2546,0.5098039215686275,0.15714285714285714,1,3,0.07429999999999998,0.03838296892870073,0,0.03085623885767088,0.0254749038670048,4
1630,0.11764705882352944,0.34285714285714286,0,2,0.20990000000000003,0.11998978596073112,0,0.0218232883586862,0.0433425719280705,4
11,0.1960784313725491,0.3857142857142857,2,1,0.9913000000000001,0.39860408129991637,0,0.0646866293051524,0.1451252269504081,2
2444,0.27450980392156865,0.22857142857142856,0,0,0.15590000000000004,0.0716780995173507,1,0.028607951010170656,0.03658384231498474,4
284,0.5882352941176471,0.7857142857142857,0,2,0.3975,0.39826121566248596,0,0.012877857814194003,0.06943582941335104,1
1066,0.09803921568627455,0.5714285714285715,1,1,0.0827,0.13831151860705443,1,0.006525544608422977,0.028337601869303515,4
1191,0.03921568627450983,0.24285714285714283,0,2,0.9955,0.2572942866116963,0,0.1016706220887353,0.14317890901620484,5
1440,0.9215686274509803,0.7428571428571429,0,2,0.6401000000000001,0.5319896037384344,1,0.021471126545860284,0.10141035938245932,6
3502,0.5686274509803921,0.2571428571428571,0,2,0.9198000000000002,0.25194390430452224,1,0.08993447040524817,0.13259454703684634,6
3498,0.3137254901960784,0.6428571428571429,0,0,0.3675,0.3119202154059361,0,0.015573565761994937,0.0655922288017936,2
2738,0.8823529411764707,0.32857142857142857,0,2,0.04100000000000001,0.06847002802866646,0,0.011451351109455471,0.022439169780102734,3
3378,0.823529411764706,0.9142857142857143,0,2,0.9001000000000001,0.8562505844300639,0,0.023351968845569494,0.1361777464058018,5
1568,0.1568627450980392,0.21428571428571427,0,0,0.7863,0.18621320488259852,0,0.09336782673766264,0.11441577606389493,6
2427,0.8431372549019608,0.45714285714285713,0,2,0.8845000000000001,0.4267418413563094,1,0.049138587416263126,0.13171858917304777,5
2737,0.5098039215686275,0.9714285714285714,1,2,0.5569999999999999,0.6250752266389817,0,0.013439735269145457,0.09104983058004007,2
3211,0.4901960784313726,0.19999999999999998,1,2,0.6276999999999999,0.14968242969456189,1,0.08272325175797833,0.09664723296653539,4
1687,0.607843137254902,0.44285714285714284,0,3,0.5279,0.27686280339413005,0,0.03247767429276425,0.08530972584422745,2
851,0.9411764705882354,0.35714285714285715,2,3,0.2253,0.12884195332711543,1,0.0218003737201804,0.045068161243349225,5
2207,0.2549019607843137,0.6,0,3,0.7866,0.5069903829785194,1,0.03309597483051345,0.12012438343891994,4
895,0.4509803921568628,0.7142857142857143,0,3,0.5422,0.45339544875837084,0,0.01929640674829971,0.08878872021886924,3
496,0.47058823529411764,0.7857142857142857,2,3,0.6647000000000001,0.577572751053173,0,0.020815437812239317,0.104530151916105,4
2305,0.8039215686274509,0.2571428571428571,1,2,0.18560000000000004,0.08503187691363384,0,0.02777448530603458,0.0394920935759887,2
1782,0.6470588235294118,0.9428571428571428,0,1,0.7265999999999999,0.7435760646217809,0,0.018201526875272933,0.11342806660410856,5
335,0.05882352941176472,0.6285714285714286,2,3,0.3606,0.3000386023549834,1,0.0157640391900779,0.06432837314265938,3
2839,0.8627450980392156,0.7142857142857143,0,1,0.5966,0.48542821040920897,0,0.021067828908158278,0.09566090024235606,4
3087,0.4901960784313726,0.8714285714285714,1,0,0.22210000000000002,0.31171881181471833,1,0.0064731338337352855,0.04665818160473814,2
515,0.07843137254901966,0.028571428571428574,0,1,0.18170000000000003,0.012314391005891056,0,0.15670861947600517,0.02993436230365292,3
1348,0.4117647058823529,0.04285714285714286,0,2,0.1362,0.016107491973827128,0,0.10898377120519785,0.030646527965518006,6
1015,0.23529411764705888,0.41428571428571426,1,2,0.5026999999999999,0.25098483958443724,1,0.03351085109818,0.08207000107269366,4
2816,0.5098039215686275,0.3857142857142857,2,2,0.2951,0.16383342963941566,1,0.024036443199635254,0.05481242911325452,5
3510,0.019607843137254943,0.6142857142857143,2,1,0.5064,0.3694269348531312,1,0.02170881164884566,0.08315583590013358,6
3504,0.5098039215686275,0.35714285714285715,1,2,0.6268,0.25537375950972613,1,0.046979943337233245,0.09734862512595183,3
2809,0.7254901960784313,0.5142857142857143,2,3,0.28159999999999996,0.21077365353307456,0,0.016588201159088684,0.05352205627006195,2
3205,0.9411764705882354,0.17142857142857143,2,1,0.42460000000000003,0.09376775768270784,1,0.0706723012281054,0.06715851154988457,5
1781,0.5098039215686275,0.45714285714285713,0,3,0.49989999999999996,0.27564119470692183,0,0.029984702219764688,0.08214037319874518,4
2569,0.8823529411764707,0.5428571428571429,2,1,0.021299999999999986,0.10276138709530468,1,0.004496239728496062,0.020280672559507155,3
1785,0.03921568627450983,0.028571428571428574,0,2,0.5784,0.026786677631973302,1,0.32463878897245046,0.07029710347752739,4
2070,1.0,0.2857142857142857,0,3,0.2439,0.11315165450652524,0,0.029293811357715416,0.04935918985500236,3
356,0.9803921568627451,0.9,1,0,0.30950000000000005,0.38901822942266706,1,0.008400857948875493,0.05821796112441858,3
3565,0.7254901960784313,0.2857142857142857,0,1,0.458,0.25404065954880806,1,0.045772418635570876,0.1208018982747276,6
1312,0.47058823529411764,0.11428571428571427,0,1,0.9343000000000001,0.11991425961402442,0,0.18719596711183575,0.12671867880134544,1
1635,0.5098039215686275,0.9857142857142858,2,2,0.14289999999999997,0.2869845326837268,0,0.0033060012562913807,0.03652072915979494,3
550,0.019607843137254943,0.7857142857142857,1,0,0.8019000000000001,0.6704533738698023,0,0.024891171254349406,0.12270847225830385,2
2388,0.27450980392156865,0.9,2,2,0.7448999999999999,0.7237366120559232,1,0.01974316983714639,0.11566527104290993,4
2479,0.1960784313725491,0.45714285714285713,2,2,0.579,0.30586372169859954,1,0.0339240478231007,0.09205680309966685,1
2521,0.4509803921568628,0.07142857142857142,0,1,0.39810000000000006,0.03915741369016935,0,0.13980614463922442,0.05610489803755612,2
2265,0.2549019607843137,0.9428571428571428,2,0,0.5754000000000001,0.6215506637926694,0,0.014436488599518175,0.09340895414228559,3
2959,0.17647058823529416,0.2571428571428571,1,3,0.00899999999999998,0.0445089948282435,1,0.012822900767051847,0.01688869103855821,3
1227,0.27450980392156865,0.6,0,0,0.293,0.2542108935366231,0,0.014100550840907056,0.05603403319028071,1
3646,0.8823529411764707,0.3857142857142857,0,2,0.3441,0.18330124462624053,0,0.026897487610968697,0.06230140964297901,2
3059,0.0,0.21428571428571427,2,1,0.6926999999999999,0.1713273215959796,1,0.08404487481674608,0.10464724690247133,3
957,0.4901960784313726,0.7428571428571429,0,2,0.7942,0.6289210761665226,1,0.026303220789929825,0.12143545226721021,4
1773,0.6666666666666666,0.09999999999999999,2,2,0.1931,0.03644206170142877,1,0.06908653932729832,0.038311317707615214,3
2141,0.7843137254901961,0.8285714285714286,2,2,0.4048,0.42526008636377804,1,0.01219639042963128,0.07054296223340757,4
1008,0.3137254901960784,0.014285714285714285,0,3,0.6437000000000002,0.018784481373764306,0,0.47133251572524826,0.06691236620822495,3
3118,0.05882352941176472,0.05714285714285714,0,0,0.17320000000000002,0.01693948061850084,0,0.1004496844468204,0.025615673822076725,3
1092,0.6274509803921569,0.15714285714285714,0,3,0.4229,0.08560611691478472,1,0.07626195686698685,0.0659991618468205,2
3333,0.9019607843137255,0.41428571428571426,0,3,0.3868,0.20957841912566869,1,0.027180201742727186,0.0671692045891813,4
2744,0.47058823529411764,0.35714285714285715,0,3,0.07329999999999998,0.08243161269130345,0,0.01226788410176936,0.025892317551620553,4
3552,0.6862745098039217,0.8285714285714286,0,2,0.49279999999999996,0.48903189609492825,1,0.014679854830217314,0.08240013042837252,4
996,0.9019607843137255,0.7285714285714286,1,1,0.38720000000000004,0.3647778686225193,1,0.013888383671334149,0.06829409418264934,7
1679,0.019607843137254943,0.45714285714285713,0,2,0.2516,0.1768587273690697,0,0.01761884238021565,0.04972847683198415,6
153,0.4901960784313726,0.014285714285714285,0,2,0.8841000000000001,0.024717495498389974,1,0.6070199797936305,0.08897501322274945,6
3147,0.5098039215686275,0.5571428571428572,0,3,0.7165000000000001,0.4389591270592918,0,0.03297902273001216,0.11104842467874493,4
3476,0.03921568627450983,0.42857142857142855,0,2,0.3697,0.21142102221913192,0,0.02527373542879674,0.0654369071853742,3
2908,0.8627450980392156,0.7571428571428571,1,3,0.09050000000000002,0.1855010993279354,0,0.004071767429862839,0.029126511729130937,2
2837,0.4901960784313726,0.8428571428571429,2,2,0.7365999999999999,0.671601853872104,1,0.021126869195911516,0.11429368186256703,5
580,0.9607843137254902,0.5285714285714286,0,2,0.4886,0.31259995252629635,1,0.025025307581469758,0.08105074496013802,6
1470,0.17647058823529416,0.6285714285714286,0,3,0.0832,0.15246851270640874,0,0.00555287775644303,0.028539831747565608,3
703,0.8627450980392156,0.7571428571428571,0,3,0.3797,0.3746586329011948,0,0.012975295173451445,0.06749409481317083,3
1212,0.05882352941176472,0.2857142857142857,1,2,0.7479,0.2363710909121425,0,0.06808511480488567,0.11184192414734435,4
896,0.27450980392156865,1.0,1,3,0.9511000000000001,0.9803775358270617,0,0.022199389938582635,0.14332714732621307,6
487,0.5098039215686275,0.8285714285714286,0,2,0.7927,0.7006231523018753,0,0.023143388622669032,0.1217415435701137,3
559,0.6666666666666666,0.014285714285714285,0,1,0.03559999999999999,0.005952195419027365,0,0.1281064470897103,0.019193923362504584,4
1141,0.6666666666666666,0.22857142857142856,0,2,0.7859,0.19925888273755435,0,0.08787244238779189,0.11565466328665278,4
1119,0.37254901960784315,0.04285714285714286,0,0,0.33380000000000004,0.021836704845434735,1,0.17590184832644334,0.04342940007088222,1
2849,0.1960784313725491,0.49999999999999994,1,3,0.7545999999999999,0.410361015937258,0,0.038814613414094305,0.11538457268472449,3
512,0.5490196078431373,0.6714285714285715,1,0,0.6501999999999999,0.4876004920002014,0,0.02450819975209128,0.10255226471682802,2
633,0.4117647058823529,0.3714285714285714,1,2,0.7507999999999999,0.305609569547777,0,0.052626868343327665,0.11357203381330085,3
3734,0.23529411764705888,0.2571428571428571,1,1,0.32,0.11758493117511803,0,0.03915326765053786,0.05764997750301632,4
1664,0.8431372549019608,0.9142857142857143,0,3,0.3505,0.4313225742256152,0,0.009251637910010772,0.06435286571739617,4
1012,0.8431372549019608,0.4857142857142857,0,3,0.0469,0.10209603594574573,1,0.0067412351042530965,0.02330791529755618,4
1931,0.607843137254902,0.9428571428571428,0,3,0.2999,0.40077995938360916,0,0.007576250206856555,0.057189990469056075,3
1150,0.7058823529411765,0.3,0,2,0.23609999999999998,0.11276563095669105,0,0.02723411093744857,0.04664241707941596,3
2838,0.9607843137254902,0.6857142857142857,1,3,0.2303,0.2525325302764744,0,0.009700508707042317,0.047877058521771446,4
3506,0.6274509803921569,0.8142857142857143,2,3,0.2659,0.32457027906385694,1,0.008499319350083981,0.05284941311361153,4
116,0.6274509803921569,0.5142857142857143,2,0,0.44560000000000005,0.2826927180613466,0,0.023896003103396873,0.07463573564784703,2
740,0.3921568627450981,0.0857142857142857,0,3,0.24270000000000003,0.035875014685678525,1,0.0888296109588511,0.04341201386693058,5
3448,0.03921568627450983,0.22857142857142856,2,2,0.4703,0.1349296166378548,0,0.058183754326240684,0.0757852742249102,1
1974,0.7254901960784313,0.5285714285714286,0,0,0.18469999999999998,0.1753350132950347,1,0.011830817523111447,0.041786386651294895,4
1081,0.13725490196078433,0.5142857142857143,0,3,0.7919,0.43983307478546924,0,0.03932705074555494,0.12076830329101536,4
1810,0.7058823529411765,0.9714285714285714,0,1,0.17340000000000005,0.3078405938528747,0,0.004160609190592186,0.040492277946173466,3
830,0.5882352941176471,0.7285714285714286,0,2,0.9356,0.7059052012477434,0,0.03140894813035706,0.14009735012514518,3
119,0.7450980392156864,0.6714285714285715,0,1,0.2756,0.2735456382935362,0,0.011563314346810277,0.05381821645660157,3
656,0.3921568627450981,0.1857142857142857,0,1,0.41209999999999997,0.1015529655479976,1,0.06422496962190867,0.06788331882890862,5
3407,0.03921568627450983,0.6714285714285715,2,0,0.30670000000000003,0.29148734154452577,1,0.012638023199197462,0.05790301909930457,5
3356,0.2549019607843137,0.6,0,0,0.8971,0.566307337084875,1,0.03734839450403757,0.13516375381169946,2
3658,0.7254901960784313,0.8428571428571429,1,2,0.1315,0.2368865881991882,1,0.004330174239190853,0.03479159192402526,1
635,0.3529411764705882,0.9142857142857143,2,2,0.1533,0.2751892354575818,1,0.0041923488625359205,0.03796190499183506,5
369,0.3529411764705882,0.0,0,2,0.8862000000000001,0.011490794177518086,1,0.9147437959753364,0.06409490956785732,5
268,0.5098039215686275,0.9285714285714286,1,1,0.2657,0.36688061802130567,0,0.006897715264500333,0.05253078840218434,4
2703,0.6666666666666666,0.8857142857142858,0,2,0.20179999999999998,0.30266284319531594,1,0.005758785053737171,0.044212782298933814,3
2983,0.47058823529411764,0.9142857142857143,0,2,0.7119,0.709614384052672,0,0.018523580413851604,0.1113920713178265,2
2870,0.7843137254901961,0.2714285714285714,2,2,0.9268000000000001,0.26862563627950026,1,0.08598431063301734,0.13472238276333015,3
2914,0.07843137254901966,0.3,0,3,0.1765,0.09792889973697651,0,0.022846329960919093,0.03944604048726062,3
46,0.7450980392156864,0.6428571428571429,2,2,0.040699999999999986,0.1341204057802831,0,0.003799926988617049,0.02338985082681725,3
3467,0.019607843137254943,0.9,1,0,0.7578,0.7325803876060066,0,0.020079219041001913,0.11718311751097167,4
991,0.03921568627450983,0.7857142857142857,0,2,0.5002,0.46772147801464015,0,0.015928716593382825,0.08303038618741011,3
876,0.2549019607843137,0.6714285714285715,0,0,0.8609,0.6092890213463831,0,0.0317892658356276,0.13025719436070152,1
773,0.5098039215686275,0.34285714285714286,0,3,0.7832999999999999,0.2949843312801356,0,0.05916643050805765,0.11842782568618375,5
1219,0.7254901960784313,0.9714285714285714,0,3,0.35280000000000006,0.4543293380295536,0,0.008500221334733105,0.0638381287094947,4
1126,0.5098039215686275,0.8571428571428572,2,3,0.8268000000000002,0.750167236910565,0,0.02317097255644387,0.12644451173903118,2
4,0.823529411764706,0.7285714285714286,2,2,0.1033,0.18660282492513303,1,0.004818200866963974,0.03079036158311499,6
3051,0.9019607843137255,0.45714285714285713,0,0,0.6689,0.3416104614779667,0,0.0384012560372588,0.10378580376550113,4
1595,0.17647058823529416,0.6428571428571429,2,3,0.31450000000000006,0.28185953058577273,1,0.013664132301196199,0.058457055903474976,4
3124,0.5490196078431373,0.5142857142857143,2,1,0.657,0.3782011782110086,1,0.03331593804868194,0.10267468496806807,4
2311,0.5490196078431373,0.9714285714285714,1,3,0.49169999999999997,0.5701304088253136,1,0.01186015515201947,0.08229329761837667,4
3040,0.4117647058823529,0.35714285714285715,0,3,0.09589999999999999,0.09089416001515324,0,0.01368521479503311,0.029388876346338424,4
3588,0.7647058823529412,0.4857142857142857,1,1,0.29450000000000004,0.20546163381470392,1,0.018387178013061844,0.05533939557785405,4
2491,0.6862745098039217,0.028571428571428574,0,3,0.7948999999999999,0.033350276810054834,0,0.4162870917099862,0.08860277013814391,4
3050,0.8431372549019608,0.19999999999999998,0,0,0.15380000000000005,0.06336061073241377,1,0.03257067592966636,0.036460039911846216,4
1077,0.5098039215686275,0.04285714285714286,0,1,0.6227,0.03774998621344465,0,0.27373905723498493,0.07893470334073044,3
837,0.17647058823529416,0.7571428571428571,0,0,0.7263,0.5982106249985016,1,0.023645982296300026,0.11283804421011187,4
681,0.8823529411764707,0.6,0,0,0.9814,0.6073325293174097,0,0.040592548155422944,0.1455653846758415,1
1715,0.33333333333333337,0.6571428571428571,0,3,0.8629000000000002,0.5955036648260618,0,0.03262359065411066,0.1299507295359444,4
2352,0.1568627450980392,0.12857142857142856,2,3,0.9628000000000001,0.13767014407549757,0,0.17412237424767632,0.1324044538209136,4
2617,0.43137254901960786,0.2857142857142857,2,3,0.43429999999999996,0.15712477192242127,1,0.04394830377109085,0.0716573003775898,3
2361,0.7843137254901961,0.9428571428571428,0,3,0.9590000000000001,0.9296873688778705,0,0.02398853015097007,0.14396091554378895,2
2197,0.8431372549019608,0.7000000000000001,0,0,0.028799999999999992,0.13430382690799933,0,0.0027246962558454026,0.020903697868758966,5
1148,0.1960784313725491,0.5285714285714286,0,2,0.029600000000000015,0.10245328755397737,1,0.005096808283060856,0.020938716374455726,3
574,0.23529411764705888,0.11428571428571427,1,3,0.5984,0.08401406947944366,0,0.1303189881011415,0.08666888929860042,4
50,0.2549019607843137,0.8,0,0,0.2908,0.3340901952416004,0,0.009456794434125872,0.05574376701458949,2
853,0.607843137254902,0.45714285714285713,1,3,0.04989999999999997,0.09494500962661213,0,0.007573760102176822,0.022851450958514236,3
1982,0.33333333333333337,0.6285714285714286,0,3,0.49590000000000006,0.14794652255120808,1,0.020744465080383582,0.02744316349830858,3
2774,0.07843137254901966,0.41428571428571426,0,0,0.7492000000000001,0.33986736134921225,1,0.04697508807936308,0.11405587072972168,5
1823,0.03921568627450983,0.35714285714285715,0,2,0.2773,0.14749096680916773,0,0.025061488589636804,0.052773568328011514,5
833,0.03921568627450983,0.6428571428571429,0,2,0.43860000000000005,0.3511819273844147,0,0.01813508876317966,0.07491134794117286,3
1115,0.019607843137254943,0.7571428571428571,0,1,0.12729999999999997,0.21024616793702786,1,0.00520471978451035,0.03414565348809197,5
1166,0.7647058823529412,0.19999999999999998,2,2,0.22509999999999997,0.07329052707799355,0,0.0401163156354242,0.04338359411047118,4
2518,0.7058823529411765,0.7428571428571429,2,3,0.7253000000000001,0.5866047430545732,1,0.024142732188914953,0.11269331228024665,4
1906,0.3137254901960784,0.7142857142857143,0,1,0.00379999999999997,0.1219918335639085,0,0.0017645374308759261,0.017690719713155556,4
971,0.0,0.5285714285714286,2,3,0.5422,0.33602870480707214,0,0.027352470026774156,0.08775249217565712,5
2701,0.33333333333333337,0.9428571428571428,0,3,0.54,0.5934764417739821,0,0.013554991542893049,0.08880318350722441,3
399,0.5882352941176471,0.05714285714285714,0,2,0.7578,0.05590508136465319,0,0.26543073996756983,0.0980648772887457,2
2559,0.3921568627450981,0.17142857142857143,0,1,0.3542,0.08462667206939795,0,0.06215756614038186,0.059874456322894294,2
2368,0.7254901960784313,0.14285714285714285,1,3,0.9045000000000001,0.1432806726879947,0,0.1509797186428351,0.12585159760427025,4
19,0.4509803921568628,0.14285714285714285,2,1,0.39909999999999995,0.07752959314076913,0,0.07966478068509751,0.06472571671123077,4
684,0.8039215686274509,0.3142857142857143,0,3,0.6498000000000002,0.23247009516319686,0,0.05508412735656986,0.09997345897253905,5
35,0.27450980392156865,0.0857142857142857,1,2,0.23920000000000002,0.034706154558074964,0,0.08808880481663083,0.04178205724646473,4
2950,0.03921568627450983,0.7142857142857143,0,2,0.7619,0.5879126675665891,1,0.0264504774931697,0.11764750404728931,3
3537,0.1568627450980392,0.14285714285714285,1,2,0.41130000000000005,0.07877397961507938,1,0.08138627305368558,0.06588256797416653,4
2875,0.019607843137254943,0.8571428571428572,1,3,0.5754999999999999,0.5652116056421779,0,0.016307762103358055,0.09316481514277351,4
